,CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism
20,UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"Ace think, he obliterate him",True,True,False,False,False,False,False,False,False,False,False,False
20,UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"I intend, he defeat him",True,True,False,False,False,False,False,False,False,False,False,False
20,UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"I conceive, he defeat him",True,True,False,False,False,False,False,False,False,False,False,False
20,UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"One think, he bolt down him",True,True,False,False,False,False,False,False,False,False,False,False
20,UggtH27r-TTcZHgCoAEC,04kJtp6pVXI,"Unity think, helium vote down him",True,True,False,False,False,False,False,False,False,False,False,False
21,UggtknH4gMWWfXgCoAEC,04kJtp6pVXI,LEGALIZE MARIJUANA! Then problems will stop,False,False,False,False,False,False,False,False,False,False,False,False
22,Ugg-ucO02B7XO3gCoAEC,04kJtp6pVXI,1 word: Provocateur........,False,False,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This is what happens when the greedy rich slime keep the masses uneducated & ignorant. Now deal with the stupid that you created. Trying to reason with the irrational is an exercise in futility. Get the popcorn ready bc it's about to boil over. If you fall for the talk you will fall just walking. ,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This is what pass when the greedy full bodied slime prevent the masses uneducated & ignorant. Right away deal with the stupid that you created. Try to reason with the irrational is an exercise in futility. Get the popcorn quick bc it ' s about to boil over. If you flow for the talk you will fall just walking.,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This is what pass off when the greedy rich slime maintain the masses uneducated & ignorant. Now deal with the stupid that you created. Trying to reason with the irrational is an exercise in futility. Get the popcorn quick bc information technology ' s astir to boil over. If you fall for the talk you will fall just walk.,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This be what happens when the greedy rich slime keep the masses uneducated & unknowledgeable. Now deal with the stupid that you created. Trying to reasonableness with the irrational be an exercise in futility. Get the popcorn ready bc it ' s about to boil over. If you fall for the talk you will fall scarce walking.,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This is what happens when the greedy rich slime keep the masses uneducated & nescient. Now deal with the stupid that you created. Trying to reason with the irrational is an exercise in futility. Get the popcorn ready bc information technology ' s about to boil over. If you settle for the talk you will fall just walking.,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This represent what happens when the greedy rich slime keep the masses uneducated & ignorant. Directly deal with the stupid that you created. Trying to reason with the irrational is an exercise in futility. Get the popcorn ready bc information technology ' s about to boil over. If you return for the talk you bequeath fall just walk.,True,True,False,False,False,False,False,False,False,False,False,False
23,UgguFITdgu455HgCoAEC,04kJtp6pVXI,Lol. This is what happens when the greedy plentiful slime keep the masses uneducated & unknowing. Now manage with the stupefied that you created. Trying to reason with the irrational be an exercise in futility. Get the popcorn quick bc it ' s about to boil over. If you fall for the talking you will fall just walking.,True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The legal system is inherently racist, same as this CNN reporter",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The effectual organization is inherently racist, like as this CNN newsman",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The sound system exist inherently racist, like as this CNN newsman",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The effectual system is inherently racist, like as this CNN newsman",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The effectual system of rules is inherently racist, like as this CNN newsman",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The legal organization be inherently racist, like as this CNN newsman",True,True,False,False,False,False,False,False,False,False,False,False
24,UggwBWh5il3cfXgCoAEC,04kJtp6pVXI,"The sound system is inherently antiblack, like as this CNN newsperson",True,True,False,False,False,False,False,False,False,False,False,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks ready to cut heads off he must be a isis sympathizer and I'm going to say maybe 5% care about the issue at hand and other 95% just want to go loot stores and fuck shit up...,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks ready to cut heads turned he must make up a isis sympathiser and I ' m going to read maybe v% care about the issue at hand and other 95% exactly require to go loot stores and fuck shit up. ..,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He appear ready to reduce chief off atomic number 2 moldiness be a isis well wisher and I ' m go to say maybe 5% care about the issue at hand and other 95% just want to locomote loot stores and fuck shit up. ..,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,Helium looks quick to cut heads off he moldiness embody a isis comforter and Iodine ' m hold out to say peradventure 5% care astir the issue at hand and other 95% just want to go loot stores and fuck crap up. ..,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks quick to cut down head off he must be a isis sympathizer and I ' m become to say maybe 5% charge astir the yield at hand and early 95% just want to go loot stores and fuck take a shit up. ..,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,He looks ready to veer head off he must be a isis sympathizer and Atomic number 53 ' m exit to sound out maybe phoebe% care astir the issue at hand and other 95% just want to go loot stores and screwing shit up. ..,True,False,False,False,False,True,False,False,False,False,True,False
25,UggWg1MBoBR7x3gCoAEC,04kJtp6pVXI,Helium look ready to foreshorten heads off he moldiness be a inter services intelligence sympathiser and I ' one thousand going to say maybe 5% care about the issue at hand and other 95% just need to go loot stores and fuck shit up. ..,True,False,False,False,False,True,False,False,False,False,True,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, ""shoot to apprehend"". He is an idiot.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to savvy "". Atomic number 2 comprise an imbecile.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to grok "". Atomic number 2 personify an cretin.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to grasp "". Atomic number 2 be an imbecile.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to cop "". Atomic number 2 be an retard.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to grasp "". Atomic number 2 be an changeling.",True,True,False,False,False,False,False,False,False,False,False,False
26,UggxCL2J1VOhLHgCoAEC,04kJtp6pVXI,"lol, "" shoot to get the picture "". Helium constitute an changeling.",True,True,False,False,False,False,False,False,False,False,False,False
27,UggY2U73L3toO3gCoAEC,04kJtp6pVXI,"This case has overshadowed the cops that murdered a kid with a fake sword in Saratoga Springs, Utah. I am just as much outraged by the Mike brown case. The murder that happened in Utah was just about the same deal. Cops are provided with non lethal weapons. The shooting in Utah unwarranted because he ran, don't know why he ran but if you lunged at the police with the fake sword you should have taken that opportunity for immediate action right then. He ran and was shot 6 times in the back. We know a large group of cops are corrupt and these murderers are nothing new. Though I have ran from the police many times when I was in my teens, cops just pursue and find him hiding some where. Not just put 6 bullets in the back ending a life. They said in some paper, Saratoga Springs has about 5% of black population.. I have been through there and I would say they were off by about 5%. ",False,False,False,False,False,False,False,False,False,False,False,False
28,Uggy6MHKQWnfo3gCoAEC,04kJtp6pVXI,This man is a zionist jew look at ypu can see the jewnesss in his face  cnn only employ zionist sympathisers and neo-con racists and wolf blitzer is the emplpyeee ,True,False,False,False,False,True,True,False,False,False,False,False
28,Uggy6MHKQWnfo3gCoAEC,04kJtp6pVXI,This man be a zionist jew look at ypu can see the jewnesss in his look cnn only employ zionist sympathiser and neo - con racists and beast blitzer is the emplpyeee,True,False,False,False,False,True,True,False,False,False,False,False
28,Uggy6MHKQWnfo3gCoAEC,04kJtp6pVXI,This military man is a zionist jew look at ypu can catch the jewnesss in his case cnn only employ zionist sympathisers and neo - convict racists and wolf blitzer is the emplpyeee,True,False,False,False,False,True,True,False,False,False,False,False
